LapNumber,Driver,Team,LapTime,Stint,Compound,SpeedI1,SpeedI2,SpeedFL,TrackStatus,avg_throttle,avg_rpm,avg_speed,avg_gear,avg_drs,avg_ers_mode,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,year,gp,circuit_type
3.0,GRO,Haas F1 Team,0 days 00:01:14.683000,1.0,SOFT,316.0,249.0,308.0,1.0,62.64362893263554,10188.822447707818,203.81112120630397,5.249122807017544,1.975438596491228,,20.4,48.0,62.9,925.1,False,1.3,104.0,2019,brazil,additional
24.0,PER,Red Bull Racing,0 days 00:01:18.624000,2.0,HARD,182.0,189.0,267.0,1.0,47.52088282721492,9269.996095896124,153.4439494232384,3.8632478632478633,0.0,,25.3,39.1,43.0,1013.4,False,1.2,151.0,2023,monaco,additional
44.0,ZHO,Kick Sauber,0 days 00:01:26.918000,2.0,HARD,295.0,317.0,313.0,1.0,79.03242684077506,10779.007747976468,251.17520524116557,6.467408585055644,0.0,,32.4,44.9,32.0,992.9,False,1.5,168.0,2024,monza,additional
50.0,ALB,Red Bull Racing,0 days 00:01:39.932000,4.0,SOFT,216.0,184.0,207.0,1.0,63.69472744706985,10084.79013079428,196.47615313544807,5.089572192513369,0.0,,21.9,28.6,36.3,1000.7,False,3.3,201.0,2019,austin,additional
66.0,GRO,Haas F1 Team,0 days 00:01:15.734000,2.0,SUPERSOFT,,278.0,294.0,1.0,68.6008436460376,10197.79170531968,207.01609808401517,5.21578947368421,0.0,,20.8,33.2,28.0,1017.0,False,4.3,348.0,2018,montreal,high_fuel
55.0,PER,Red Bull Racing,0 days 00:01:22.682000,2.0,MEDIUM,276.0,282.0,280.0,1.0,69.97197445656735,10194.177946515283,208.25136602201007,5.463829787234043,0.0,,22.5,34.0,59.8,992.3,False,0.8,44.0,2021,barcelona,high_fuel
34.0,SAI,McLaren,0 days 00:01:16.842000,2.0,HARD,243.0,271.0,281.0,1.0,65.34271102361221,10100.50477331344,201.24745531394117,5.25085910652921,5.756013745704467,,29.4,50.3,16.6,1022.1,False,1.5,341.0,2019,montreal,high_fuel
61.0,LEC,Ferrari,0 days 00:01:22.768000,3.0,HARD,290.0,283.0,248.0,1.0,49.08028233369791,9688.238191639626,181.02862066698745,4.725363489499192,0.0,,26.5,40.6,19.0,778.7,False,1.5,307.0,2023,mexico,additional
46.0,LEC,Ferrari,0 days 00:01:29.491000,3.0,HARD,289.0,264.0,252.0,1.0,76.10442775687137,10317.070268157666,232.98208012701105,6.1763848396501455,0.0,,18.8,27.7,62.7,1006.3,False,2.3,42.0,2019,silverstone,additional
40.0,RUS,Williams,0 days 00:01:36.591000,2.0,HARD,,298.0,259.0,1.0,68.01211909471243,10327.920441634693,218.51526052218628,5.728551336146273,0.0,,21.5,28.9,56.9,1009.4,False,6.9,283.0,2019,suzuka,high_fuel
35.0,HUL,Haas F1 Team,0 days 00:01:35.937000,4.0,HARD,280.0,303.0,260.0,1.0,65.25830654110229,10168.26132094822,216.9509234083588,5.759945130315501,0.0,,21.0,35.5,48.0,1012.7,False,1.4,163.0,2024,suzuka,high_fuel
44.0,VER,Red Bull Racing,0 days 00:01:23.045000,3.0,MEDIUM,305.0,311.0,315.0,1.0,72.42782459272662,10401.72854086015,239.47907916326443,6.147013782542113,1.3690658499234305,,32.4,44.6,32.0,993.0,False,1.5,205.0,2024,monza,additional
37.0,VER,Red Bull Racing,0 days 00:01:17.094000,2.0,HARD,253.0,274.0,278.0,1.0,67.87357347254546,10127.32395797137,201.22905535487536,4.91044776119403,0.0,,19.4,32.3,61.0,1011.2,False,2.5,329.0,2023,montreal,high_fuel
26.0,SAI,Ferrari,0 days 00:01:10.650000,3.0,MEDIUM,,228.0,274.0,1.0,71.82405755215062,10483.449650047694,220.20157099385685,5.435361216730038,0.0,,22.7,32.5,51.0,934.0,False,0.8,0.0,2023,austria,additional
18.0,HUL,Haas F1 Team,0 days 00:01:40.323000,2.0,HARD,,246.0,284.0,1.0,63.42323213338662,9854.129169868924,192.02152968863217,5.044155844155844,2.7896103896103894,,27.0,30.3,21.0,1017.0,False,0.6,197.0,2023,bahrain,high_fuel
38.0,RIC,AlphaTauri,0 days 00:01:22.952000,3.0,HARD,287.0,282.0,246.0,1.0,54.677064645969445,9483.659251586843,184.3071534790972,4.788906009244992,0.1926040061633282,,26.4,45.0,21.0,778.9,False,1.2,298.0,2023,mexico,additional
12.0,SAI,Ferrari,0 days 00:01:21.620000,1.0,SOFT,265.0,274.0,280.0,1.0,67.87083139785952,10022.081484257156,204.01053599835032,5.3068362480127185,0.0,,24.2,41.8,64.0,1001.3,False,1.9,233.0,2024,barcelona,high_fuel
67.0,STR,Aston Martin,0 days 00:01:17.444000,3.0,HARD,257.0,284.0,291.0,1.0,67.36514419058211,9969.274321554944,202.3829402069649,5.20578231292517,0.0,,19.3,29.4,61.0,1012.0,False,1.5,357.0,2023,montreal,high_fuel
49.0,HUL,Haas F1 Team,0 days 00:01:37.713000,4.0,MEDIUM,276.0,302.0,257.0,1.0,60.78882085061002,9789.873718281517,209.20273148511063,5.672823218997362,0.0,,27.2,36.6,47.0,1012.9,False,1.5,116.0,2023,suzuka,high_fuel
27.0,MAG,Haas F1 Team,0 days 00:01:39.656000,2.0,HARD,277.0,300.0,254.0,1.0,62.18889146116501,10273.241572386583,212.68158185387185,5.360881542699724,1.28099173553719,,27.4,39.1,40.0,1012.9,False,0.8,131.0,2023,suzuka,high_fuel
51.0,SAR,Williams,0 days 00:01:10.498000,4.0,MEDIUM,290.0,233.0,271.0,1.0,70.23989274637123,10388.536811729977,222.2325512440784,5.873370577281192,0.0,,29.5,45.5,33.0,932.8,False,0.9,82.0,2024,austria,additional
23.0,TSU,AlphaTauri,0 days 00:01:24.639000,2.0,HARD,281.0,288.0,247.0,1.0,52.68185975109876,9631.74390136455,179.869817049296,4.544901065449011,0.0,,25.7,47.0,23.0,779.4,False,1.2,236.0,2023,mexico,additional
51.0,GIO,Alfa Romeo Racing,0 days 00:01:40.802000,3.0,SOFT,213.0,188.0,209.0,1.0,63.28843031126384,10225.24435006078,197.36700177836315,4.98931909212283,0.0,,21.6,28.5,36.7,1000.6,False,2.0,214.0,2019,austin,additional
17.0,NOR,McLaren,0 days 00:01:36.560000,2.0,MEDIUM,270.0,306.0,259.0,1.0,68.02503258154917,10534.176030125727,217.46668496281544,5.4323570432357045,0.8368200836820083,,21.6,31.3,57.1,1008.9,False,5.5,296.0,2019,suzuka,high_fuel
57.0,RUS,Mercedes,0 days 00:01:37.401000,4.0,SOFT,,257.0,269.0,12.0,64.6567519821779,10216.067625664167,197.17020272071068,5.053191489361702,0.0,,22.4,26.3,36.0,1010.7,False,0.3,243.0,2022,bahrain,high_fuel
52.0,GIO,Alfa Romeo Racing,0 days 00:01:23.133000,3.0,SOFT,277.0,275.0,276.0,1.0,66.86851289055495,10389.16814999558,200.2914398098323,5.06371191135734,0.0,,28.7,43.0,60.2,997.7,False,1.3,0.0,2020,barcelona,high_fuel
11.0,LEC,Ferrari,0 days 00:01:39.193000,2.0,MEDIUM,270.0,298.0,258.0,1.0,62.20047105567498,10107.358665534824,212.66692776076744,5.42489851150203,0.9472259810554804,,22.0,37.8,39.0,1012.2,False,2.9,185.0,2024,suzuka,high_fuel
67.0,OCO,Alpine,0 days 00:01:10.008000,4.0,HARD,291.0,231.0,273.0,1.0,68.37562502504692,10444.211790595677,221.85463248645777,5.595505617977528,0.0,,22.9,31.4,52.0,934.0,False,0.6,55.0,2023,austria,additional
3.0,OCO,Alpine,0 days 00:01:41.196000,1.0,MEDIUM,298.0,269.0,244.0,1.0,54.89592482689533,9722.487464321955,173.96678155859,4.475641025641026,2.355128205128205,,29.9,37.3,71.0,1008.7,False,1.0,168.0,2023,singapore,high_fuel
49.0,VER,Red Bull Racing,0 days 00:01:21.732000,3.0,MEDIUM,269.0,257.0,276.0,1.0,65.60490450817132,10311.8316278088,201.61883463304525,5.158041958041958,1.1412587412587412,,28.7,44.0,59.7,997.8,False,2.5,46.0,2020,suzuka,high_fuel
21.0,BOT,Mercedes,0 days 00:01:14.004000,1.0,SOFT,305.0,256.0,300.0,1.0,61.99456266034536,10243.646453012352,203.47306712101843,5.204585537918871,1.527336860670194,,21.3,48.2,58.3,924.8,False,1.3,340.0,2019,brazil,additional
3.0,HUL,Renault,0 days 00:01:26.026000,1.0,SOFT,306.0,311.0,306.0,12.0,74.19501256871796,10634.95034928849,239.22572951992237,6.161290322580645,1.93394777265745,,20.4,32.2,53.2,989.4,False,2.8,220.0,2019,monza,additional
35.0,PER,Force India,0 days 00:01:09.536000,2.0,SOFT,299.0,227.0,276.0,1.0,72.78785721817992,10441.324974539397,226.5638604731684,5.94015444015444,0.0,,23.4,45.7,37.3,936.0,False,3.5,65.0,2018,austria,additional
54.0,PER,Red Bull Racing,0 days 00:01:29.152000,3.0,HARD,290.0,302.0,212.0,1.0,70.83615050488385,10232.139735738325,208.51057725250325,5.031065088757397,0.0,,27.9,31.9,68.0,1013.9,False,2.5,303.0,2022,abu-dhabi,additional
37.0,TSU,AlphaTauri,0 days 00:01:24.175000,3.0,HARD,275.0,280.0,248.0,1.0,47.86319462539673,9755.598386979584,181.36611890960208,4.645468998410175,1.0,,26.4,45.0,21.0,778.9,False,2.2,312.0,2023,mexico,additional
11.0,PER,Red Bull Racing,0 days 00:01:41.525000,1.0,MEDIUM,204.0,177.0,201.0,1.0,62.12293540677993,9848.045074558078,193.55037757882,5.010230179028133,0.0,,28.2,47.0,37.0,1006.5,False,1.8,4.0,2024,austin,additional
44.0,MSC,Haas F1 Team,0 days 00:01:17.807000,2.0,SOFT,318.0,241.0,302.0,1.0,60.75764506305462,9807.23164444463,197.2963493408026,5.118881118881119,0.0,,22.0,42.2,79.0,922.0,False,1.3,124.0,2022,brazil,additional
29.0,RUS,Mercedes,0 days 00:01:22.549000,1.0,MEDIUM,,280.0,246.0,1.0,55.018440702109565,9560.691699763209,181.11229067386265,4.674085850556438,0.0,,21.0,39.5,49.0,784.8,False,0.9,304.0,2024,mexico,additional
19.0,ZHO,Alfa Romeo,0 days 00:01:25.186000,1.0,MEDIUM,290.0,287.0,244.0,1.0,51.19390988691023,9619.626350816176,178.79017321647927,4.581430745814307,0.0,,25.5,47.7,22.0,779.4,False,2.4,298.0,2023,mexico,additional
3.0,OCO,Alpine,0 days 00:01:39.948000,1.0,SOFT,229.0,243.0,284.0,1.0,60.77099297297465,9538.673719116234,194.22489310075963,5.464619492656876,1.7356475300400531,,27.3,31.1,22.0,1016.9,False,0.6,197.0,2023,bahrain,high_fuel
34.0,HAM,Mercedes,0 days 00:01:22.293000,2.0,MEDIUM,271.0,256.0,275.0,1.0,65.6502452977085,10219.977090137929,198.5721616238673,5.12241653418124,0.0,,20.7,40.5,51.9,1006.6,False,1.2,194.0,2019,barcelona,high_fuel
8.0,VET,Ferrari,0 days 00:01:47.258000,1.0,HYPERSOFT,292.0,269.0,253.0,1.0,51.47352110551837,9673.619603316083,167.71865219331053,4.386114494518879,0.0,,30.1,34.0,63.2,1007.7,False,1.8,164.0,2018,singapore,high_fuel
46.0,MAG,Haas F1 Team,0 days 00:01:17.680000,2.0,MEDIUM,253.0,275.0,280.0,1.0,69.36643582591951,10197.769983835931,201.31333717439145,4.811352253756261,0.0,,19.1,30.7,64.0,1011.4,False,2.2,347.0,2023,montreal,high_fuel
14.0,LEC,Ferrari,0 days 00:01:25.606000,1.0,MEDIUM,312.0,314.0,310.0,1.0,78.56819047845923,10735.224982545911,245.1569523694652,6.2368421052631575,1.1578947368421053,,32.9,48.0,31.0,993.0,False,2.3,197.0,2024,monza,additional
16.0,VET,Ferrari,0 days 00:01:49.049000,1.0,SOFT,300.0,270.0,250.0,1.0,54.16119438225282,9513.26677666796,166.14920501126616,4.418918918918919,0.0,,30.0,35.6,66.1,1010.9,False,2.0,150.0,2019,singapore,high_fuel
49.0,SAR,Williams,0 days 00:01:35.590000,4.0,SOFT,234.0,258.0,281.0,1.0,68.98348341613382,10105.859435150109,203.16291115673675,5.29302987197724,0.0,,17.7,22.0,51.0,1017.5,False,0.0,356.0,2024,bahrain,high_fuel
54.0,SAI,Ferrari,0 days 00:01:21.918000,3.0,SOFT,275.0,285.0,281.0,1.0,67.43662628284807,10273.441757240724,203.50007410193297,5.29126213592233,0.0,,22.4,33.5,59.9,992.3,False,0.7,54.0,2021,barcelona,high_fuel
17.0,HAM,Mercedes,0 days 00:01:08.607000,1.0,SUPERSOFT,297.0,235.0,276.0,1.0,69.67733088227236,10413.514409128087,223.8008747304321,5.946462715105162,0.0,,22.5,46.6,38.5,936.1,False,2.1,56.0,2018,austria,additional
62.0,LEC,Ferrari,0 days 00:01:20.467000,3.0,MEDIUM,,281.0,281.0,1.0,66.4622823014833,10325.690848971366,202.11132216372067,5.1022727272727275,0.0,,20.1,39.2,51.3,1006.4,False,2.0,314.0,2019,barcelona,high_fuel
64.0,STR,Racing Point,0 days 00:01:16.551000,2.0,MEDIUM,257.0,284.0,294.0,1.0,61.99954527348437,10091.441334239127,202.16250142410712,5.307032590051458,0.0,,30.5,50.4,15.5,1021.7,False,1.4,233.0,2019,montreal,high_fuel
31.0,SAI,Renault,0 days 00:01:10.868000,2.0,SOFT,,231.0,271.0,1.0,72.5087386200133,10428.940331198008,220.8539610299952,5.9491525423728815,0.0,,22.9,46.1,38.4,936.1,False,1.5,70.0,2018,austria,additional
64.0,NOR,McLaren,0 days 00:01:16.256000,3.0,MEDIUM,249.0,285.0,280.0,1.0,68.15917061327093,10065.090135540211,205.9084518187244,5.200680272108843,0.0,,19.1,26.7,70.0,996.2,False,2.8,224.0,2024,montreal,high_fuel
46.0,VER,Red Bull Racing,0 days 00:01:17.886000,3.0,SOFT,266.0,274.0,280.0,1.0,67.83840789410826,10184.736672173714,210.0468488976386,5.398998330550918,0.0,,23.9,41.1,64.0,1001.2,False,1.3,291.0,2024,barcelona,high_fuel
41.0,RIC,McLaren,0 days 00:01:31.292000,2.0,HARD,,294.0,208.0,1.0,68.43421037365032,10029.85687106834,206.2906020188826,5.415841584158416,0.0,,28.0,32.4,64.0,1013.7,False,2.2,334.0,2022,abu-dhabi,additional
42.0,PIA,McLaren,0 days 00:01:31.178000,2.0,HARD,298.0,260.0,251.0,1.0,65.41270549899097,10279.43606994842,227.6571718160637,6.123055162659123,2.741159830268741,,21.2,29.9,61.0,1001.0,False,1.0,192.0,2023,silverstone,additional
19.0,ALO,Alpine,0 days 00:01:30.331000,1.0,HARD,285.0,302.0,213.0,1.0,70.70871366440278,10030.106801599586,213.06291611939855,5.7304236200256735,0.0,,24.4,27.5,59.6,1017.9,False,0.5,290.0,2021,abu-dhabi,additional
60.0,OCO,Alpine,0 days 00:01:21.122000,2.0,MEDIUM,,284.0,250.0,1.0,55.132599498150434,9596.40549425404,186.77399813806525,4.784688995215311,0.0,,20.0,31.3,52.0,784.5,False,2.9,340.0,2024,mexico,additional
59.0,BOT,Mercedes,0 days 00:01:19.447000,4.0,HARD,283.0,247.0,252.0,1.0,64.45434423841424,10259.442442867108,197.83071510076556,5.101596516690856,0.0,,20.8,29.7,77.5,986.3,False,1.3,105.0,2020,montreal,high_fuel
10.0,HUL,Renault,0 days 00:01:36.392000,1.0,SOFT,263.0,303.0,259.0,1.0,67.27033914007322,10218.970809022278,214.87944189916328,5.660714285714286,0.0,,21.4,31.8,57.6,1008.8,False,7.1,297.0,2019,suzuka,high_fuel
13.0,PER,Racing Point,0 days 00:01:37.278000,2.0,MEDIUM,,252.0,281.0,1.0,69.41757485360797,10187.982271652914,198.093158340863,4.942204301075269,0.0,,26.1,28.8,54.9,1003.6,False,2.5,31.0,2019,bahrain,high_fuel
44.0,BOT,Mercedes,0 days 00:01:14.786000,2.0,SUPERSOFT,257.0,284.0,286.0,1.0,69.02474462572488,9837.497645986854,204.44385611428137,5.237347294938918,0.0,,20.8,38.4,27.2,1017.4,False,3.8,357.0,2018,montreal,high_fuel
45.0,STR,Aston Martin,0 days 00:01:29.857000,3.0,MEDIUM,273.0,284.0,211.0,1.0,69.35612700827157,10186.615139225743,209.56155217504855,5.478893740902475,0.0,,28.0,32.4,66.0,1013.7,False,1.8,330.0,2022,abu-dhabi,additional
22.0,NOR,McLaren,0 days 00:01:23.652000,2.0,HARD,,319.0,314.0,1.0,75.77046257912127,10677.58070582162,245.3937694027053,6.291021671826625,0.0,,32.7,46.2,31.0,992.9,False,1.8,188.0,2024,monza,additional
8.0,MAG,Haas F1 Team,0 days 00:01:51.285000,1.0,MEDIUM,316.0,196.0,213.0,1.0,74.37850495137762,10196.796894341544,230.9308697941568,6.238841978287093,0.0,,21.4,42.6,49.0,978.0,False,0.6,342.0,2024,spa,additional
70.0,ALO,Aston Martin,0 days 00:01:16.303000,3.0,HARD,258.0,286.0,282.0,1.0,68.28210936486188,10256.84841082486,206.41199774844856,5.209030100334449,0.0,,18.4,27.0,69.0,996.0,False,2.1,168.0,2024,montreal,high_fuel
33.0,OCO,Alpine,0 days 00:01:38.110000,3.0,HARD,,255.0,276.0,1.0,60.90810407543255,9650.667246185612,192.42342230693336,5.2922252010723865,0.739946380697051,,22.8,27.2,36.0,1010.5,False,0.2,15.0,2022,bahrain,high_fuel
48.0,BOT,Alfa Romeo,0 days 00:01:38.573000,2.0,MEDIUM,283.0,258.0,246.0,1.0,59.142441457433875,9622.34508438906,178.0468580347609,4.740641711229946,0.0,,29.5,34.9,75.0,1009.9,False,1.6,173.0,2023,singapore,high_fuel
53.0,VET,Aston Martin,0 days 00:01:51.311000,2.0,MEDIUM,289.0,263.0,247.0,1.0,49.1714804535428,9102.59413348885,160.35244044350353,4.386363636363637,2.1698564593301435,,27.6,28.5,87.0,1009.2,False,1.2,153.0,2022,singapore,high_fuel
2.0,GAS,Alpine,0 days 00:01:51.273000,1.0,MEDIUM,348.0,199.0,217.0,1.0,68.16638642564804,10490.33549800803,223.89492210726485,5.690844233055886,1.629013079667063,,21.0,42.4,48.0,978.1,False,1.8,311.0,2024,spa,additional
37.0,KVY,Toro Rosso,0 days 00:01:22.752000,2.0,MEDIUM,270.0,274.0,273.0,1.0,64.76760424601716,10207.1972261701,199.4173474946737,5.1808,0.0,,20.5,40.6,52.5,1006.6,False,1.7,15.0,2019,barcelona,high_fuel
33.0,BOT,Alfa Romeo,0 days 00:01:10.705000,3.0,MEDIUM,293.0,226.0,272.0,1.0,69.62618594448946,10165.426292482103,221.03037163183433,6.053703703703704,4.696296296296296,,22.7,32.1,52.0,934.2,False,1.2,129.0,2023,austria,additional
13.0,MAG,Haas F1 Team,0 days 00:01:11.965000,2.0,HARD,304.0,222.0,277.0,1.0,67.27063837909182,10550.989321381478,216.4311407487849,5.3138297872340425,0.0,,29.6,48.2,34.0,932.9,False,1.1,308.0,2024,austria,additional
23.0,DEV,AlphaTauri,0 days 00:01:39.542000,2.0,HARD,231.0,245.0,278.0,1.0,64.79148449539925,9830.971263066556,194.44913999466655,5.1405184174624825,0.0,,26.7,30.0,21.0,1017.0,False,0.5,241.0,2023,bahrain,high_fuel
37.0,STR,Aston Martin,0 days 00:01:30.980000,2.0,HARD,277.0,288.0,208.0,1.0,63.23002888714948,10094.920726823011,209.24952029840696,5.386956521739131,0.0,,28.0,32.6,65.0,1013.7,False,2.0,327.0,2022,abu-dhabi,additional
62.0,LEC,Ferrari,0 days 00:01:18.539000,4.0,HARD,201.0,190.0,267.0,1.0,44.64106631627504,9337.104794743136,150.4257461673215,3.588532883642496,1.102866779089376,,22.3,29.1,65.0,1003.4,False,1.1,173.0,2022,monaco,additional
38.0,ZHO,Alfa Romeo,0 days 00:01:38.422000,3.0,SOFT,,244.0,280.0,1.0,63.4878722783849,10016.106311155065,197.44511700352345,5.13550135501355,0.0,,26.5,29.5,21.0,1017.2,False,0.6,168.0,2023,bahrain,high_fuel
46.0,GAS,Alpine,0 days 00:01:35.293000,4.0,SOFT,234.0,255.0,278.0,1.0,65.67789040823067,9870.281476926437,205.7944225578966,5.387726638772664,0.0,,17.8,22.1,51.0,1017.5,False,0.5,0.0,2024,bahrain,high_fuel
67.0,GIO,Alfa Romeo Racing,0 days 00:01:20.425000,4.0,HARD,,242.0,253.0,1.0,62.605453314463325,10528.057210033356,195.91571518901,4.857350800582242,0.0,,20.7,29.2,76.8,986.3,False,1.4,85.0,2020,singapore,high_fuel
36.0,STR,Racing Point,0 days 00:01:38.384000,3.0,MEDIUM,237.0,252.0,292.0,1.0,61.51273421485555,10273.760856693,196.42395416231213,4.912868632707775,2.546916890080429,,26.5,28.3,50.5,1003.3,False,2.0,65.0,2019,bahrain,high_fuel
52.0,RUS,Williams,0 days 00:01:19.058000,2.0,HARD,198.0,186.0,258.0,1.0,50.73373333810441,9539.733181945316,153.99809117703597,3.729591836734694,1.251700680272109,,22.6,30.6,54.1,1010.8,True,1.2,132.0,2019,monaco,additional
10.0,STR,Racing Point,0 days 00:01:38.382000,2.0,MEDIUM,231.0,251.0,280.0,1.0,63.001895193348425,10212.8282243557,198.53078929103964,5.079301075268817,0.0,,26.2,29.1,54.4,1003.6,False,2.9,49.0,2019,bahrain,high_fuel
4.0,RUS,Mercedes,0 days 00:01:24.136000,1.0,MEDIUM,255.0,278.0,244.0,1.0,50.25740483601479,9608.937421892211,179.96756423050388,4.603149606299213,4.376377952755906,,24.8,48.2,26.0,779.7,False,2.2,311.0,2023,mexico,additional
4.0,SAR,Williams,0 days 00:01:50.772000,1.0,MEDIUM,331.0,197.0,218.0,1.0,69.31726039691951,10433.76577647986,225.46589067041756,5.729479768786127,2.184971098265896,,21.3,42.7,47.0,978.2,False,0.6,2.0,2024,spa,additional
22.0,LEC,Ferrari,0 days 00:01:36.107000,2.0,MEDIUM,235.0,256.0,282.0,1.0,62.70065238932399,10286.257251671796,193.43988915037448,4.780263157894737,0.881578947368421,,26.3,28.8,52.8,1003.5,False,2.2,50.0,2019,bahrain,high_fuel
52.0,SAI,Ferrari,0 days 00:01:16.091000,2.0,HARD,,282.0,283.0,1.0,69.75382339092022,10004.803916527402,204.38014155051033,5.26916524701874,0.0,,19.1,29.5,62.0,1011.7,False,3.0,307.0,2023,montreal,high_fuel
53.0,STR,Racing Point,0 days 00:01:38.887000,3.0,MEDIUM,234.0,249.0,285.0,12.0,66.77362022232268,10332.447167737751,201.86743625006545,5.093278463648834,0.663923182441701,,26.1,27.6,53.9,1003.3,False,2.3,30.0,2019,bahrain,high_fuel
51.0,MAG,Haas F1 Team,0 days 00:01:38.157000,4.0,SOFT,229.0,250.0,281.0,1.0,62.35844699807984,9689.23155264505,195.35285691552048,5.239189189189189,1.427027027027027,,26.3,28.9,21.0,1017.2,False,0.0,246.0,2023,bahrain,high_fuel
30.0,BOT,Mercedes,0 days 00:01:22.456000,2.0,MEDIUM,267.0,265.0,276.0,1.0,65.35643156486272,10130.564700862087,202.30426713272144,5.1499292786421496,0.0,,22.7,34.0,56.9,993.7,False,0.4,184.0,2021,barcelona,high_fuel
69.0,BOT,Alfa Romeo,0 days 00:01:17.289000,2.0,MEDIUM,253.0,278.0,293.0,1.0,68.97155484570847,10163.692707358316,204.17597253650644,5.354671280276817,0.0,,22.1,41.8,26.0,1012.0,False,4.0,16.0,2022,montreal,high_fuel
10.0,RIC,Renault,0 days 00:01:33.062000,1.0,SOFT,289.0,252.0,247.0,1.0,73.79405596678144,10812.070535850971,227.73906571926935,5.6397515527950315,0.0,,21.2,42.2,44.5,998.6,False,3.4,197.0,2020,silverstone,additional
54.0,GRO,Haas F1 Team,0 days 00:01:22.031000,3.0,SOFT,277.0,258.0,274.0,1.0,67.7387167326918,10328.768771887517,201.64638542480205,5.106623586429725,1.0,,20.0,39.8,47.6,1006.5,False,1.7,231.0,2019,barcelona,high_fuel
41.0,HAM,Mercedes,0 days 00:01:34.940000,3.0,HARD,,263.0,282.0,1.0,67.47860118783531,10026.513146933665,199.397884491135,5.096598639455783,0.0,,17.9,22.3,50.0,1017.4,False,0.7,81.0,2024,bahrain,high_fuel
16.0,STR,Aston Martin,0 days 00:01:39.050000,2.0,MEDIUM,271.0,304.0,260.0,1.0,64.19611477026585,9982.349654638145,208.51941685576017,5.506139154160982,0.0,,27.2,43.1,40.0,1012.9,False,1.1,308.0,2023,suzuka,high_fuel
49.0,SAI,McLaren,0 days 00:01:30.045000,2.0,HARD,276.0,261.0,253.0,1.0,71.62319969142686,10468.17064492427,235.84643984307644,5.785897435897436,3.017948717948718,,21.6,37.6,45.1,998.1,False,3.2,219.0,2020,silverstone,additional
28.0,RIC,Red Bull Racing,0 days 00:01:44.304000,1.0,ULTRASOFT,269.0,287.0,216.0,1.0,58.75759625581951,9599.167232225684,186.3056026296009,4.8213399503722085,0.0,,31.1,32.1,50.2,1013.5,True,4.1,279.0,2018,abu-dhabi,additional
43.0,KVY,Toro Rosso,0 days 00:01:14.181000,2.0,SOFT,321.0,253.0,327.0,1.0,67.4186417047437,10197.917627867037,212.39471578942272,5.5451263537906135,0.0,,21.3,47.4,58.9,924.5,False,1.3,260.0,2019,brazil,additional
8.0,SAI,Ferrari,0 days 00:01:33.442000,1.0,MEDIUM,313.0,255.0,246.0,1.0,70.43333683847709,10085.76067635704,224.8525776043413,6.194484760522497,0.0,,21.4,29.2,55.0,1001.2,False,4.0,190.0,2023,silverstone,additional
27.0,HAM,Mercedes,0 days 00:01:17.255000,1.0,MEDIUM,253.0,280.0,281.0,1.0,65.75075793271448,10002.793380693336,201.50566545393693,5.337931034482758,1.7379310344827583,,29.7,50.2,17.0,1022.1,False,1.0,61.0,2019,montreal,high_fuel
12.0,RUS,Mercedes,0 days 00:01:54.835000,1.0,MEDIUM,306.0,185.0,208.0,1.0,67.51010634292496,10364.45719657375,218.18007976155317,5.43211334120425,0.0,,21.9,34.9,40.0,971.2,False,1.8,301.0,2022,spa,additional
50.0,HAM,Mercedes,0 days 00:01:44.255000,2.0,SOFT,297.0,275.0,255.0,1.0,55.814129347514864,9832.216300771242,170.52709239434068,4.365699873896595,0.0,,29.8,32.7,68.0,1008.2,False,2.0,171.0,2018,singapore,high_fuel
12.0,KVY,Toro Rosso,0 days 00:01:25.899000,1.0,MEDIUM,302.0,310.0,305.0,1.0,75.70602797453307,10621.45087241524,239.97640278598703,6.0828125,1.1,,21.2,33.3,51.7,989.3,False,1.9,318.0,2019,monza,additional
